slug,decoded_slug,primary_business_name,primary_platform,enterprise_active,hydreight_active,both_active,enterprise_business_name,hydreight_business_name,enterprise_status,hydreight_status,enterprise_page_title,hydreight_page_title,enterprise_url,hydreight_url,tested_at
NTI2,526,Vitality of Treasure Valley,Hydreight,False,True,False,,Vitality of Treasure Valley,ERROR_PAGE,ACTIVE,undefined,Vitality of Treasure Valley,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTI2,https://booking.hydreight.com/b/NTI2,2025-06-28T22:29:58.538497
NTMx,531,Imani’s Heavenly Care Coral Springs,Hydreight,False,True,False,,Imani’s Heavenly Care Coral Springs,ERROR_PAGE,ACTIVE,undefined,Imani’s Heavenly Care Coral Springs,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTMx,https://booking.hydreight.com/b/NTMx,2025-06-28T22:31:05.065034
NTM4,538,State 48 Hydrate,Hydreight,False,True,False,,State 48 Hydrate,ERROR_PAGE,ACTIVE,undefined,State 48 Hydrate,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTM4,https://booking.hydreight.com/b/NTM4,2025-06-28T22:32:36.528976
NTQw,540,Drip Hydration,Hydreight,False,True,False,,Drip Hydration,ERROR_PAGE,ACTIVE,undefined,Drip Hydration,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQw,https://booking.hydreight.com/b/NTQw,2025-06-28T22:33:03.137769
NTQx,541,TWO H20 IV Therapy,Hydreight,False,True,False,,TWO H20 IV Therapy,ERROR_PAGE,ACTIVE,undefined,TWO H20 IV Therapy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQx,https://booking.hydreight.com/b/NTQx,2025-06-28T22:33:16.686506
NTQy,542,Integrated Functional Health,Hydreight,False,True,False,,Integrated Functional Health,ERROR_PAGE,ACTIVE,undefined,Integrated Functional Health,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQy,https://booking.hydreight.com/b/NTQy,2025-06-28T22:33:29.539699
NTQz,543,Dripbar Direct - Portsmouth,Enterprise,True,False,False,Dripbar Direct - Portsmouth,,ACTIVE,ERROR_PAGE,Dripbar Direct - Portsmouth,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQz,https://booking.hydreight.com/b/NTQz,2025-06-28T22:33:42.948419
NTQ0,544,The DRIPBaR Direct - Scranton (PA),Enterprise,True,True,True,The DRIPBaR Direct - Scranton (PA),Lindsay Grimes,ACTIVE,ACTIVE,The DRIPBaR Direct - Scranton (PA),Lindsay Grimes,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ0,https://booking.hydreight.com/b/NTQ0,2025-06-28T22:34:00.138364
NTQ1,545,Long island IV vitamin drip llc,Enterprise,True,False,False,Long island IV vitamin drip llc,,ACTIVE,ERROR_PAGE,Long island IV vitamin drip llc,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ1,https://booking.hydreight.com/b/NTQ1,2025-06-28T22:34:18.007729
NTQ2,546,Dripbar Direct - Royal Palm Beach,Enterprise,True,False,False,Dripbar Direct - Royal Palm Beach,,ACTIVE,ERROR_PAGE,Dripbar Direct - Royal Palm Beach,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ2,https://booking.hydreight.com/b/NTQ2,2025-06-28T22:34:31.631345
NTQ3,547,Dripbar Direct - Delray,Enterprise,True,False,False,Dripbar Direct - Delray,,ACTIVE,ERROR_PAGE,Dripbar Direct - Delray,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ3,https://booking.hydreight.com/b/NTQ3,2025-06-28T22:34:43.318339
NTQ4,548,The DRIPBaR Direct - Beverly,Enterprise,True,True,True,The DRIPBaR Direct - Beverly,Set4LifeIV,ACTIVE,ACTIVE,The DRIPBaR Direct - Beverly,Set4LifeIV,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ4,https://booking.hydreight.com/b/NTQ4,2025-06-28T22:34:56.747521
NTQ5,549,Dripbar Direct - Lubbock,Enterprise,True,False,False,Dripbar Direct - Lubbock,,ACTIVE,ERROR_PAGE,Dripbar Direct - Lubbock,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTQ5,https://booking.hydreight.com/b/NTQ5,2025-06-28T22:35:09.301222
NTUw,550,The DRIPBaR Direct - Mooresville (NC),Enterprise,True,False,False,The DRIPBaR Direct - Mooresville (NC),,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Mooresville (NC),undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTUw,https://booking.hydreight.com/b/NTUw,2025-06-28T22:35:23.137643
NTUx,551,Dripbar Direct - Atlanta,Enterprise,True,False,False,Dripbar Direct - Atlanta,,ACTIVE,ERROR_PAGE,Dripbar Direct - Atlanta,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTUx,https://booking.hydreight.com/b/NTUx,2025-06-28T22:35:36.978670
NTUy,552,Dripbar Direct - Greenville,Enterprise,True,True,True,Dripbar Direct - Greenville,"Instant Vitality Mobile IV and Aesthetics, LLC",ACTIVE,ACTIVE,Dripbar Direct - Greenville,"Instant Vitality Mobile IV and Aesthetics, LLC",https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTUy,https://booking.hydreight.com/b/NTUy,2025-06-28T22:35:52.089193
NTUz,553,Dripbar Direct - Grand Forks,Enterprise,True,True,True,Dripbar Direct - Grand Forks,Lush IV Hydration,ACTIVE,ACTIVE,Dripbar Direct - Grand Forks,Lush IV Hydration,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTUz,https://booking.hydreight.com/b/NTUz,2025-06-28T22:36:06.892670
NTU0,554,Dripbar Direct - Fairfield,Enterprise,True,True,True,Dripbar Direct - Fairfield,Arie Wellness LLC,ACTIVE,ACTIVE,Dripbar Direct - Fairfield,Arie Wellness LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU0,https://booking.hydreight.com/b/NTU0,2025-06-28T22:36:18.607085
NTU1,555,Dripbar Direct - Northville,Enterprise,True,False,False,Dripbar Direct - Northville,,ACTIVE,ERROR_PAGE,Dripbar Direct - Northville,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU1,https://booking.hydreight.com/b/NTU1,2025-06-28T22:36:31.945611
NTU2,556,The DRIPBaR Direct - Edwardsville Glen Carbon,Enterprise,True,True,True,The DRIPBaR Direct - Edwardsville Glen Carbon,Mary Robinson,ACTIVE,ACTIVE,The DRIPBaR Direct - Edwardsville Glen Carbon,Mary Robinson,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU2,https://booking.hydreight.com/b/NTU2,2025-06-28T22:36:47.034263
NTU3,557,Dripbar Direct - Cumming,Enterprise,True,False,False,Dripbar Direct - Cumming,,ACTIVE,ERROR_PAGE,Dripbar Direct - Cumming,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU3,https://booking.hydreight.com/b/NTU3,2025-06-28T22:37:02.374684
NTU4,558,Dripbar Direct - Newport,Enterprise,True,False,False,Dripbar Direct - Newport,,ACTIVE,ERROR_PAGE,Dripbar Direct - Newport,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU4,https://booking.hydreight.com/b/NTU4,2025-06-28T22:37:16.784593
NTU5,559,Dripbar Direct - Naples,Enterprise,True,True,True,Dripbar Direct - Naples,The Skin Twin RNs,ACTIVE,ACTIVE,Dripbar Direct - Naples,The Skin Twin RNs,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTU5,https://booking.hydreight.com/b/NTU5,2025-06-28T22:37:29.991598
NTYw,560,Dripbar Direct - Midlothian,Enterprise,True,False,False,Dripbar Direct - Midlothian,,ACTIVE,ERROR_PAGE,Dripbar Direct - Midlothian,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTYw,https://booking.hydreight.com/b/NTYw,2025-06-28T22:37:43.129702
NTYx,561,test ksh,Enterprise,True,False,False,test ksh,,ACTIVE,ERROR_PAGE,test ksh,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTYx,https://booking.hydreight.com/b/NTYx,2025-06-28T22:37:59.804803
NTYy,562,YouNique Medical,Enterprise,True,True,True,YouNique Medical,Wellness In Motion,ACTIVE,ACTIVE,YouNique Medical,Wellness In Motion,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTYy,https://booking.hydreight.com/b/NTYy,2025-06-28T22:38:15.362861
NTYz,563,Dripbar Direct - Fort Lauderdale,Enterprise,True,False,False,Dripbar Direct - Fort Lauderdale,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fort Lauderdale,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTYz,https://booking.hydreight.com/b/NTYz,2025-06-28T22:38:33.546206
NTY0,564,Dripbar Direct - Largo,Enterprise,True,False,False,Dripbar Direct - Largo,,ACTIVE,ERROR_PAGE,Dripbar Direct - Largo,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY0,https://booking.hydreight.com/b/NTY0,2025-06-28T22:38:48.155928
NTY1,565,Dripbar Direct - North Miami,Enterprise,True,True,True,Dripbar Direct - North Miami,Kimberly Beasley,ACTIVE,ACTIVE,Dripbar Direct - North Miami,Kimberly Beasley,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY1,https://booking.hydreight.com/b/NTY1,2025-06-28T22:39:01.740379
NTY2,566,Dripbar Direct - Garden City,Enterprise,True,False,False,Dripbar Direct - Garden City,,ACTIVE,ERROR_PAGE,Dripbar Direct - Garden City,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY2,https://booking.hydreight.com/b/NTY2,2025-06-28T22:39:18.482840
NTY3,567,Dripbar Direct - Brielle,Enterprise,True,False,False,Dripbar Direct - Brielle,,ACTIVE,ERROR_PAGE,Dripbar Direct - Brielle,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY3,https://booking.hydreight.com/b/NTY3,2025-06-28T22:39:30.946216
NTY4,568,Dripbar Direct - Owasso,Enterprise,True,False,False,Dripbar Direct - Owasso,,ACTIVE,ERROR_PAGE,Dripbar Direct - Owasso,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY4,https://booking.hydreight.com/b/NTY4,2025-06-28T22:39:42.802298
NTY5,569,Dripbar Direct - Winchester,Enterprise,True,False,False,Dripbar Direct - Winchester,,ACTIVE,ERROR_PAGE,Dripbar Direct - Winchester,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY5,https://booking.hydreight.com/b/NTY5,2025-06-28T22:39:57.361539
NTcw,570,Dripbar Direct - Gahanna - New Albany,Enterprise,True,False,False,Dripbar Direct - Gahanna - New Albany,,ACTIVE,ERROR_PAGE,Dripbar Direct - Gahanna - New Albany,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcw,https://booking.hydreight.com/b/NTcw,2025-06-28T22:40:10.134425
NTcx,571,Dripbar Direct - Rochester Hills,Enterprise,True,False,False,Dripbar Direct - Rochester Hills,,ACTIVE,ERROR_PAGE,Dripbar Direct - Rochester Hills,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcx,https://booking.hydreight.com/b/NTcx,2025-06-28T22:40:22.175087
NTcy,572,Dripbar Direct - Town and Country,Enterprise,True,False,False,Dripbar Direct - Town and Country,,ACTIVE,ERROR_PAGE,Dripbar Direct - Town and Country,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcy,https://booking.hydreight.com/b/NTcy,2025-06-28T22:40:34.928758
NTcz,573,Dripbar Direct - Doylestown,Enterprise,True,False,False,Dripbar Direct - Doylestown,,ACTIVE,ERROR_PAGE,Dripbar Direct - Doylestown,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcz,https://booking.hydreight.com/b/NTcz,2025-06-28T22:40:49.471039
NTc0,574,Dripbar Direct - Burleson,Enterprise,True,False,False,Dripbar Direct - Burleson,,ACTIVE,ERROR_PAGE,Dripbar Direct - Burleson,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc0,https://booking.hydreight.com/b/NTc0,2025-06-28T22:41:01.712968
NTc1,575,Dripbar Direct - Manhattan,Enterprise,True,False,False,Dripbar Direct - Manhattan,,ACTIVE,ERROR_PAGE,Dripbar Direct - Manhattan,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc1,https://booking.hydreight.com/b/NTc1,2025-06-28T22:41:12.893942
NTc2,576,Dripbar Direct - Fayetteville,Enterprise,True,False,False,Dripbar Direct - Fayetteville,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fayetteville,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc2,https://booking.hydreight.com/b/NTc2,2025-06-28T22:41:25.103163
NTc3,577,Dripbar Direct - Frisco,Enterprise,True,True,True,Dripbar Direct - Frisco,Amanda Moody,ACTIVE,ACTIVE,Dripbar Direct - Frisco,Amanda Moody,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc3,https://booking.hydreight.com/b/NTc3,2025-06-28T22:41:39.496902
NTc4,578,Dripbar Direct - Reston,Enterprise,True,True,True,Dripbar Direct - Reston,Juanita George,ACTIVE,ACTIVE,Dripbar Direct - Reston,Juanita George,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc4,https://booking.hydreight.com/b/NTc4,2025-06-28T22:41:51.777187
NTc5,579,Dripbar Direct - California,Enterprise,True,False,False,Dripbar Direct - California,,ACTIVE,ERROR_PAGE,Dripbar Direct - California,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc5,https://booking.hydreight.com/b/NTc5,2025-06-28T22:42:04.004994
NTgw,580,Dripbar Direct - Crown Point,Enterprise,True,False,False,Dripbar Direct - Crown Point,,ACTIVE,ERROR_PAGE,Dripbar Direct - Crown Point,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgw,https://booking.hydreight.com/b/NTgw,2025-06-28T22:42:17.704374
NTgx,581,Dripbar Direct - Fort Oglethorpe,Enterprise,True,False,False,Dripbar Direct - Fort Oglethorpe,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fort Oglethorpe,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgx,https://booking.hydreight.com/b/NTgx,2025-06-28T22:42:29.963314
NTgy,582,Dripbar Direct - Stafford,Enterprise,True,True,True,Dripbar Direct - Stafford,Luscious Hydration and Aesthetics,ACTIVE,ACTIVE,Dripbar Direct - Stafford,Luscious Hydration and Aesthetics,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgy,https://booking.hydreight.com/b/NTgy,2025-06-28T22:42:42.208469
NTgz,583,Dripbar Direct - Austin Four Points,Enterprise,True,False,False,Dripbar Direct - Austin Four Points,,ACTIVE,ERROR_PAGE,Dripbar Direct - Austin Four Points,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgz,https://booking.hydreight.com/b/NTgz,2025-06-28T22:42:54.723262
NTg0,584,Dripbar Direct - Anchorage,Enterprise,True,False,False,Dripbar Direct - Anchorage,,ACTIVE,ERROR_PAGE,Dripbar Direct - Anchorage,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg0,https://booking.hydreight.com/b/NTg0,2025-06-28T22:43:07.130812
NTg1,585,Dripbar Direct - Las Vegas Cameron Corner,Enterprise,True,False,False,Dripbar Direct - Las Vegas Cameron Corner,,ACTIVE,ERROR_PAGE,Dripbar Direct - Las Vegas Cameron Corner,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg1,https://booking.hydreight.com/b/NTg1,2025-06-28T22:43:19.368213
NTg2,586,DBD Master,Enterprise,True,False,False,DBD Master,,ACTIVE,ERROR_PAGE,DBD Master,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg2,https://booking.hydreight.com/b/NTg2,2025-06-28T22:43:31.844592
NTk2,596,Plumped IV Hydration and Aesthetics,Hydreight,False,True,False,,Plumped IV Hydration and Aesthetics,ERROR_PAGE,ACTIVE,undefined,Plumped IV Hydration and Aesthetics,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTk2,https://booking.hydreight.com/b/NTk2,2025-06-28T22:45:38.028320
NTk5,599,Retired,Hydreight,False,True,False,,Retired,ERROR_PAGE,ACTIVE,undefined,Retired,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTk5,https://booking.hydreight.com/b/NTk5,2025-06-28T22:46:16.930584
NjA0,604,RN Therapeutics Holistic Health,Hydreight,False,True,False,,RN Therapeutics Holistic Health,ERROR_PAGE,ACTIVE,undefined,RN Therapeutics Holistic Health,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjA0,https://booking.hydreight.com/b/NjA0,2025-06-28T22:47:20.295063
NjE2,616,Thrive712,Hydreight,False,True,False,,Thrive712,ERROR_PAGE,ACTIVE,undefined,Thrive712,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE2,https://booking.hydreight.com/b/NjE2,2025-06-28T22:49:54.138020
NjE3,617,Hydration Health and Wellness,Hydreight,False,True,False,,Hydration Health and Wellness,ERROR_PAGE,ACTIVE,undefined,Hydration Health and Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE3,https://booking.hydreight.com/b/NjE3,2025-06-28T22:50:06.635029
NjIy,622,Lux Psychiatric Services PLLC,Hydreight,False,True,False,,Lux Psychiatric Services PLLC,ERROR_PAGE,ACTIVE,undefined,Lux Psychiatric Services PLLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIy,https://booking.hydreight.com/b/NjIy,2025-06-28T22:51:09.946748
NjI1,625,elivate lounge and beauty bar,Hydreight,False,True,False,,elivate lounge and beauty bar,ERROR_PAGE,ACTIVE,undefined,elivate lounge and beauty bar,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI1,https://booking.hydreight.com/b/NjI1,2025-06-28T22:51:45.865052
NjI5,629,Aesthetics by Vandy,Hydreight,False,True,False,,Aesthetics by Vandy,ERROR_PAGE,ACTIVE,undefined,Aesthetics by Vandy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI5,https://booking.hydreight.com/b/NjI5,2025-06-28T22:52:41.500330
NjMx,631,Body Quench LLC,Hydreight,False,True,False,,Body Quench LLC,ERROR_PAGE,ACTIVE,undefined,Body Quench LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMx,https://booking.hydreight.com/b/NjMx,2025-06-28T22:53:06.262041
NjM1,635,"VITALITY Aesthetic & Wellness, Inc.",Hydreight,False,True,False,,"VITALITY Aesthetic & Wellness, Inc.",ERROR_PAGE,ACTIVE,undefined,"VITALITY Aesthetic & Wellness, Inc.",https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM1,https://booking.hydreight.com/b/NjM1,2025-06-28T22:53:55.904972
NjM2,636,DRIPBaR Direct - Edina,Enterprise,True,True,True,DRIPBaR Direct - Edina,Daphne Brice,ACTIVE,ACTIVE,DRIPBaR Direct - Edina,Daphne Brice,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM2,https://booking.hydreight.com/b/NjM2,2025-06-28T22:54:08.242727
NjM3,637,Dripbar Direct - Sebring,Enterprise,True,False,False,Dripbar Direct - Sebring,,ACTIVE,ERROR_PAGE,Dripbar Direct - Sebring,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM3,https://booking.hydreight.com/b/NjM3,2025-06-28T22:54:22.870407
NjM4,638,Dripbar Direct - Butler Kinnelon,Enterprise,True,True,True,Dripbar Direct - Butler Kinnelon,Total Wellness Infusion Center,ACTIVE,ACTIVE,Dripbar Direct - Butler Kinnelon,Total Wellness Infusion Center,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM4,https://booking.hydreight.com/b/NjM4,2025-06-28T22:54:35.115146
NjM5,639,Dripbar Direct - Phoenix Biltmore,Enterprise,True,False,False,Dripbar Direct - Phoenix Biltmore,,ACTIVE,ERROR_PAGE,Dripbar Direct - Phoenix Biltmore,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM5,https://booking.hydreight.com/b/NjM5,2025-06-28T22:54:47.338988
NjQw,640,Philadelphia Medical Group,Enterprise,True,False,False,Philadelphia Medical Group,,ACTIVE,ERROR_PAGE,Philadelphia Medical Group,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQw,https://booking.hydreight.com/b/NjQw,2025-06-28T22:55:00.249433
NjQx,641,Dripbar Direct - Dallas,Enterprise,True,False,False,Dripbar Direct - Dallas,,ACTIVE,ERROR_PAGE,Dripbar Direct - Dallas,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQx,https://booking.hydreight.com/b/NjQx,2025-06-28T22:55:12.683361
NjQy,642,The DRIPBaR Direct - St. Johns (FL),Enterprise,True,False,False,The DRIPBaR Direct - St. Johns (FL),,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - St. Johns (FL),undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQy,https://booking.hydreight.com/b/NjQy,2025-06-28T22:55:27.179385
NjQz,643,Dripbar Direct - North Carolina,Enterprise,True,False,False,Dripbar Direct - North Carolina,,ACTIVE,ERROR_PAGE,Dripbar Direct - North Carolina,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQz,https://booking.hydreight.com/b/NjQz,2025-06-28T22:55:39.567915
NjQ0,644,Dripbar Direct - Fort Lee,Enterprise,True,False,False,Dripbar Direct - Fort Lee,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fort Lee,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ0,https://booking.hydreight.com/b/NjQ0,2025-06-28T22:55:53.797188
NjQ1,645,Dripbar Direct - Huntington Beach,Enterprise,True,False,False,Dripbar Direct - Huntington Beach,,ACTIVE,ERROR_PAGE,Dripbar Direct - Huntington Beach,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ1,https://booking.hydreight.com/b/NjQ1,2025-06-28T22:56:06.240210
NjQ2,646,Dripbar Direct - Jacksonville Tamaya Market,Enterprise,True,False,False,Dripbar Direct - Jacksonville Tamaya Market,,ACTIVE,ERROR_PAGE,Dripbar Direct - Jacksonville Tamaya Market,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ2,https://booking.hydreight.com/b/NjQ2,2025-06-28T22:56:18.514364
NjQ3,647,Dripbar Direct - South Miami,Enterprise,True,False,False,Dripbar Direct - South Miami,,ACTIVE,ERROR_PAGE,Dripbar Direct - South Miami,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ3,https://booking.hydreight.com/b/NjQ3,2025-06-28T22:56:29.727204
NjQ4,648,VSDH Master,Enterprise,True,True,True,VSDH Master,IV NURSE MINDY,ACTIVE,ACTIVE,VSDH Master,IV NURSE MINDY,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ4,https://booking.hydreight.com/b/NjQ4,2025-06-28T22:56:42.025630
NjUw,650,i R universe iNc (2),Hydreight,False,True,False,,i R universe iNc (2),ERROR_PAGE,ACTIVE,undefined,i R universe iNc (2),https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUw,https://booking.hydreight.com/b/NjUw,2025-06-28T22:57:07.431487
NjUz,653,Live Well and Hustle Co,Hydreight,False,True,False,,Live Well and Hustle Co,ERROR_PAGE,ACTIVE,undefined,Live Well and Hustle Co,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUz,https://booking.hydreight.com/b/NjUz,2025-06-28T22:57:50.389959
NjU1,655,Flora Hydration & Wellness,Hydreight,False,True,False,,Flora Hydration & Wellness,ERROR_PAGE,ACTIVE,undefined,Flora Hydration & Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU1,https://booking.hydreight.com/b/NjU1,2025-06-28T22:58:15.281579
NjU4,658,Mike Burket,Hydreight,False,True,False,,Mike Burket,ERROR_PAGE,ACTIVE,undefined,Mike Burket,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU4,https://booking.hydreight.com/b/NjU4,2025-06-28T22:58:55.019100
